time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,right_gripper
0.000000000000,-0.002096679687,-0.870647460938,0.001341796875,2.092750976562,-0.001704101563,0.000666992188,0.004708984375,0.000000000000
0.010172128677,-0.002096679687,-0.870647460938,0.001341796875,2.092750976562,-0.001704101563,0.000666992188,0.004708984375,0.000000000000
0.020323991776,-0.002096679687,-0.870647460938,0.001341796875,2.092895507812,-0.001910156250,0.000874023438,0.004708984375,0.000000000000
0.030496120453,-0.002096679687,-0.870647460938,0.001341796875,2.092895507812,-0.001910156250,0.000874023438,0.004708984375,0.000000000000
0.040686130524,-0.002096679687,-0.870647460938,0.001341796875,2.092895507812,-0.001910156250,0.000874023438,0.004708984375,0.000000000000
0.050858020782,-0.002096679687,-0.870647460938,0.001341796875,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.061016082764,-0.002096679687,-0.870543945313,0.001341796875,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.071171045303,-0.002096679687,-0.870543945313,0.001341796875,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.081336975098,-0.002096679687,-0.870543945313,0.001341796875,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.091540098190,-0.002096679687,-0.870543945313,0.001486328125,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.101726055145,-0.002096679687,-0.870543945313,0.001486328125,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.111890077591,-0.001994140625,-0.870543945313,0.001486328125,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.122045993805,-0.001994140625,-0.870543945313,0.001486328125,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.132219076157,-0.001994140625,-0.870543945313,0.001486328125,2.093040039063,-0.001910156250,0.000874023438,0.004708984375,0.000000000000
0.142398118973,-0.001994140625,-0.870543945313,0.001486328125,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.152555942535,-0.001994140625,-0.870543945313,0.001486328125,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.162712097168,-0.001994140625,-0.870543945313,0.001486328125,2.093040039063,-0.001910156250,0.000874023438,0.004708984375,0.000000000000
0.172863006592,-0.001994140625,-0.870543945313,0.001486328125,2.093040039063,-0.002117187500,0.000874023438,0.004708984375,0.000000000000
0.183023929596,-0.001994140625,-0.870441406250,0.001639648438,2.093184570312,-0.002117187500,0.001080078125,0.004708984375,0.000000000000
0.193181991577,-0.001994140625,-0.870441406250,0.001639648438,2.093184570312,-0.002117187500,0.001080078125,0.004708984375,0.000000000000
0.203350067139,-0.001994140625,-0.870441406250,0.001486328125,2.093328125000,-0.002117187500,0.001080078125,0.004708984375,0.000000000000
0.213508129120,-0.001891601563,-0.870441406250,0.001486328125,2.093328125000,-0.002117187500,0.001287109375,0.004708984375,0.000000000000
0.223654985428,-0.001891601563,-0.870337890625,0.001486328125,2.093472656250,-0.002117187500,0.001287109375,0.004708984375,0.000000000000
0.233822107315,-0.001994140625,-0.870337890625,0.001486328125,2.093472656250,-0.002117187500,0.001287109375,0.004708984375,0.000000000000
0.243979930878,-0.002096679687,-0.870337890625,0.001486328125,2.093472656250,-0.002117187500,0.001287109375,0.004708984375,0.000000000000
0.254131078720,-0.002096679687,-0.870337890625,0.001486328125,2.093328125000,-0.001910156250,0.001493164062,0.004708984375,0.000000000000
0.264311075211,-0.002096679687,-0.870337890625,0.001486328125,2.093184570312,-0.001910156250,0.001493164062,0.004708984375,0.000000000000
0.274487972260,-0.002200195313,-0.870337890625,0.001486328125,2.093184570312,-0.001910156250,0.001493164062,0.004501953125,0.000000000000
0.284667015076,-0.002200195313,-0.870441406250,0.001486328125,2.093040039063,-0.001497070312,0.002112304687,0.006167968750,0.000000000000
0.294843912125,-0.002200195313,-0.870441406250,0.001486328125,2.092750976562,-0.001704101563,0.002951171875,0.007820312500,0.000000000000
0.305018901825,-0.002309570313,-0.870543945313,0.001341796875,2.092606445313,-0.001497070312,0.003364257812,0.008440429688,0.000000000000
0.315196037292,-0.002309570313,-0.870647460938,0.001341796875,2.092461914063,-0.001497070312,0.004603515625,0.008440429688,0.000000000000
0.325376033783,-0.002412109375,-0.870750000000,0.001197265625,2.092317382812,-0.001497070312,0.005856445312,0.008233398437,0.000000000000
0.335561990738,-0.002515625000,-0.870750000000,0.001053710937,2.092173828125,-0.001497070312,0.007095703125,0.008233398437,0.000000000000
0.345746040344,-0.002618164063,-0.870750000000,0.000909179688,2.091884765625,-0.001497070312,0.008967773437,0.008233398437,0.000000000000
0.355926036835,-0.002720703125,-0.870852539063,0.000909179688,2.091451171875,-0.001497070312,0.010839843750,0.008233398437,0.000000000000
0.366101026535,-0.003029296875,-0.870852539063,0.000764648438,2.091163085938,-0.001291015625,0.012699218750,0.008233398437,0.000000000000
0.376292943954,-0.003235351563,-0.870956054688,0.000620117188,2.090720703125,-0.001291015625,0.014984375000,0.008233398437,0.000000000000
0.386460065842,-0.003543945313,-0.870956054688,0.000475585937,2.090287109375,-0.001291015625,0.017062500000,0.008233398437,0.000000000000
0.396620988846,-0.003750000000,-0.871058593750,0.000331054688,2.089709960937,-0.001083984375,0.019554687500,0.008233398437,0.000000000000
0.406772136688,-0.004058593750,-0.871161132812,0.000042968750,2.089132812500,-0.001083984375,0.022046875000,0.008233398437,0.000000000000
0.416919946671,-0.004476562500,-0.871161132812,-0.000101562500,2.088411132812,-0.001083984375,0.024538085937,0.008233398437,0.000000000000
0.427067041397,-0.004888671875,-0.871264648437,-0.000246093750,2.087688476563,-0.001291015625,0.027650390625,0.008233398437,0.000000000000
0.437231063843,-0.005299804687,-0.871367187500,-0.000535156250,2.086966796875,-0.001291015625,0.030554687500,0.008027343750,0.000000000000
0.447389125824,-0.005814453125,-0.871470703125,-0.000678710937,2.086100585937,-0.001291015625,0.033666015625,0.008027343750,0.000000000000
0.457544088364,-0.006329101562,-0.871573242187,-0.000966796875,2.085234375000,-0.001291015625,0.036778320313,0.008027343750,0.000000000000
0.467700958252,-0.006953125000,-0.871675781250,-0.001255859375,2.084223632812,-0.001291015625,0.039902343750,0.008027343750,0.000000000000
0.478131055832,-0.008188476562,-0.871675781250,-0.001977539062,2.082048828125,-0.001291015625,0.047158203125,0.008027343750,0.000000000000
0.488296031952,-0.008915039062,-0.871675781250,-0.002275390625,2.080750000000,-0.001497070312,0.051109375000,0.007820312500,0.000000000000
0.498445987701,-0.009738281250,-0.871675781250,-0.002564453125,2.079450195312,-0.001497070312,0.055459960937,0.007820312500,0.000000000000
0.508595943451,-0.010561523437,-0.871675781250,-0.002997070312,2.078151367188,-0.001704101563,0.060030273437,0.007820312500,0.000000000000
0.518742084503,-0.011390625000,-0.871675781250,-0.003286132813,2.076698242188,-0.001704101563,0.064381835938,0.007820312500,0.000000000000
0.528897047043,-0.012317382812,-0.871675781250,-0.003718750000,2.075254882813,-0.001910156250,0.068745117187,0.007614257812,0.000000000000
0.539057970047,-0.013250000000,-0.871675781250,-0.004007812500,2.073955078125,-0.002117187500,0.073316406250,0.007614257812,0.000000000000
0.549212932587,-0.014279296875,-0.871675781250,-0.004440429687,2.072367187500,-0.002117187500,0.078080078125,0.007614257812,0.000000000000
0.559361934662,-0.015314453125,-0.871779296875,-0.004874023437,2.070922851562,-0.002310546875,0.082650390625,0.007407226562,0.000000000000
0.569525003433,-0.016446289063,-0.871779296875,-0.005451171875,2.069326171875,-0.002517578125,0.087633789062,0.007407226562,0.000000000000
0.579687118530,-0.017584960938,-0.871779296875,-0.005884765625,2.067593750000,-0.002930664062,0.092811523438,0.007200195313,0.000000000000
0.589843988419,-0.018716796875,-0.871779296875,-0.006470703125,2.065861328125,-0.003135742187,0.098001953125,0.007200195313,0.000000000000
0.600008964539,-0.019958007813,-0.871779296875,-0.006904296875,2.063975585937,-0.003755859375,0.103398437500,0.007200195313,0.000000000000
